user_id,age,income_level,employment_type,credit_score_proxy,previous_loan_history,mobile_access,internet_availability,financial_literacy_score,loan_eligibility_flag
561,42,Medium,Farmer,20,0,1,0,0,0
562,39,Low,Daily wage,93,1,1,1,9,0
563,30,Low,Farmer,66,1,1,0,7,0
564,36,Low,Farmer,96,1,1,1,9,0
565,53,Low,Farmer,30,1,0,1,3,0
566,29,Low,Self-employed,13,1,0,0,1,0
567,58,Low,Daily wage,5,1,1,0,3,0
568,36,Medium,Daily wage,68,0,1,1,0,0
569,29,Medium,Salaried,28,0,0,0,9,0
570,26,Medium,Farmer,54,1,1,0,9,1
571,24,Low,Self-employed,36,0,1,0,7,0
572,45,Low,Farmer,58,0,1,1,5,0
573,31,Low,Farmer,35,1,0,1,0,0
574,48,High,Daily wage,84,0,0,0,0,0
575,36,Medium,Salaried,75,1,0,1,1,0
576,64,Low,Self-employed,58,1,0,1,6,0
577,33,Low,Daily wage,86,1,1,0,1,0
578,22,Medium,Farmer,77,1,0,1,2,0
579,52,Medium,Daily wage,63,1,1,0,8,1
580,29,Medium,Farmer,42,1,0,0,0,0
581,42,Medium,Self-employed,41,1,0,0,8,0
582,38,Low,Daily wage,73,1,1,1,5,0
583,53,Low,Daily wage,59,0,1,1,8,0
584,40,Low,Daily wage,61,1,0,1,9,0
585,33,Low,Daily wage,63,0,0,1,7,0
586,56,Low,Daily wage,90,1,1,1,6,0
587,62,Low,Self-employed,57,0,0,0,9,0
588,59,Low,Salaried,1,1,0,0,6,0
589,56,Low,Self-employed,77,1,0,1,5,0
590,31,Low,Daily wage,70,0,0,1,7,0
591,48,Low,Farmer,80,0,1,1,8,0
592,22,Low,Farmer,83,1,1,0,7,0
593,52,Medium,Daily wage,7,1,0,1,8,0
594,40,Medium,Salaried,55,0,0,1,4,0
595,46,Low,Daily wage,83,1,1,1,2,0
596,60,Low,Self-employed,35,0,1,1,3,0
597,28,Low,Salaried,68,1,0,0,3,0
598,35,Medium,Salaried,12,1,1,1,8,0
599,64,Low,Self-employed,38,0,0,1,8,0
600,29,Low,Salaried,80,1,0,1,0,0
601,26,Medium,Daily wage,5,1,1,0,4,0
602,27,Low,Daily wage,18,1,1,1,1,0
603,61,Low,Farmer,24,0,0,0,4,0
604,34,Low,Self-employed,2,1,0,1,4,0
605,55,Low,Salaried,52,0,0,1,2,0
606,24,Low,Salaried,27,0,0,1,3,0
607,63,Medium,Salaried,25,0,1,1,6,0
608,30,Low,Daily wage,46,0,1,1,9,0
609,57,Medium,Self-employed,7,1,1,0,3,0
610,59,Low,Daily wage,56,0,1,1,2,0
611,26,Low,Salaried,54,0,0,0,9,0
612,44,Low,Daily wage,78,1,0,1,3,0
613,19,Low,Salaried,0,1,1,1,1,0
614,22,Low,Salaried,39,0,0,1,0,0
615,46,Low,Daily wage,22,0,0,1,4,0
616,54,Medium,Salaried,99,1,1,1,8,1
617,55,Low,Daily wage,53,1,0,1,8,0
618,36,Low,Farmer,41,1,0,0,0,0
619,25,Low,Daily wage,79,0,0,1,0,0
620,62,Low,Farmer,49,0,1,1,7,0
621,18,Low,Farmer,3,0,0,0,6,0
622,39,Low,Daily wage,7,1,1,1,6,0
623,34,Low,Self-employed,35,0,1,1,8,0
624,24,Low,Self-employed,9,0,0,1,4,0
625,42,Medium,Daily wage,29,1,1,0,7,0
626,62,Low,Daily wage,99,0,1,0,6,0
627,21,Low,Salaried,15,1,0,1,1,0
628,53,Medium,Salaried,29,1,1,1,1,0
629,23,High,Daily wage,63,1,0,1,3,0
630,48,Medium,Self-employed,73,1,1,1,0,0
631,36,Low,Salaried,10,0,1,0,9,0
632,61,Medium,Salaried,33,0,0,1,4,0
633,56,Low,Self-employed,79,1,1,0,4,0
634,44,Low,Daily wage,54,0,0,0,0,0
635,27,Medium,Self-employed,82,0,0,0,4,0
636,43,Low,Farmer,3,1,1,0,3,0
637,36,High,Salaried,48,0,0,0,9,0
638,56,Medium,Salaried,43,1,0,1,4,0
639,20,Medium,Salaried,30,0,1,1,3,0
640,62,Medium,Self-employed,47,0,1,1,8,0
641,30,Low,Self-employed,98,1,0,1,8,0
642,45,Low,Daily wage,97,1,0,0,2,0
643,37,Medium,Salaried,25,1,0,1,2,0
644,45,Medium,Farmer,69,0,0,1,2,0
645,25,Medium,Daily wage,96,0,0,1,6,1
646,58,Medium,Self-employed,90,0,0,0,0,0
647,56,High,Farmer,11,1,1,1,3,0
648,18,Medium,Daily wage,44,0,0,1,8,0
649,20,Low,Self-employed,7,1,0,1,7,0
650,30,Low,Farmer,8,1,1,0,2,0
651,45,Medium,Daily wage,0,1,0,0,7,0
652,42,Low,Farmer,4,0,1,1,5,0
653,50,Low,Self-employed,70,1,1,1,9,0
654,55,Low,Daily wage,81,0,0,1,2,0
655,23,Medium,Self-employed,53,1,0,0,8,1
656,61,Medium,Salaried,23,1,0,1,9,0
657,62,Medium,Salaried,25,0,1,0,6,0
658,49,Low,Farmer,9,1,1,1,7,0
659,62,Medium,Salaried,60,0,1,0,9,1
660,64,Medium,Self-employed,39,1,0,1,1,0
661,38,Low,Farmer,43,0,1,0,2,0
662,33,Low,Daily wage,11,1,1,0,6,0
663,38,Low,Self-employed,21,1,0,0,1,0
664,28,Low,Daily wage,26,1,1,1,5,0
665,54,Medium,Daily wage,66,0,1,0,6,1
666,53,Low,Daily wage,81,1,1,1,5,0
667,52,High,Daily wage,68,1,1,1,4,0
668,36,Low,Self-employed,13,0,0,0,8,0
669,37,Low,Salaried,24,0,1,0,2,0
670,35,Low,Self-employed,51,0,1,0,4,0
671,64,Low,Salaried,94,0,0,1,4,0
672,58,Low,Daily wage,84,1,1,1,7,0
673,31,Low,Salaried,58,1,0,0,7,0
674,32,Low,Daily wage,37,1,0,1,0,0
675,48,Low,Farmer,19,1,1,0,5,0
676,18,Medium,Daily wage,77,1,1,0,5,0
677,20,Low,Salaried,19,0,1,1,9,0
678,33,Low,Farmer,55,1,0,0,1,0
679,40,Medium,Farmer,29,0,1,0,4,0
680,28,Low,Daily wage,40,1,1,1,5,0
681,29,Medium,Self-employed,83,1,0,1,2,0
682,27,High,Salaried,70,0,1,0,0,0
683,49,Low,Farmer,62,0,0,1,8,0
684,33,High,Self-employed,68,1,0,0,1,0
685,25,Medium,Daily wage,94,1,0,1,3,0
686,55,High,Daily wage,28,1,1,0,8,0
687,29,Medium,Daily wage,78,0,0,1,8,1
688,41,Low,Daily wage,88,1,1,1,7,0
689,45,Medium,Salaried,76,0,1,1,3,0
690,25,Low,Farmer,43,0,1,0,0,0
691,45,Low,Salaried,87,0,0,1,6,0
692,53,Low,Farmer,78,0,0,0,1,0
693,43,Low,Self-employed,87,0,0,0,7,0
694,25,Low,Self-employed,89,0,0,0,9,0
695,45,Medium,Farmer,82,0,1,0,9,1
696,45,High,Daily wage,56,1,0,1,1,0
697,54,Low,Self-employed,23,0,0,0,9,0
698,58,High,Salaried,18,0,0,1,2,0
699,53,High,Farmer,16,1,0,0,5,0
700,44,Low,Self-employed,68,1,1,1,3,0
701,34,Low,Farmer,60,0,1,1,1,0
702,26,Medium,Daily wage,3,1,0,0,0,0
703,50,Medium,Farmer,21,1,1,1,2,0
704,37,Medium,Self-employed,73,0,0,0,3,0
705,30,Medium,Farmer,84,1,0,1,8,1
706,45,Low,Self-employed,88,0,0,0,8,0
707,46,Low,Self-employed,5,1,0,0,4,0
708,30,Low,Self-employed,29,0,1,0,4,0
709,63,Low,Salaried,92,1,0,1,6,0
710,52,Medium,Daily wage,74,0,0,1,7,1
711,23,Medium,Daily wage,10,0,1,1,2,0
712,35,Low,Farmer,47,0,0,1,4,0
713,22,High,Farmer,45,0,0,0,6,0
714,64,Low,Self-employed,26,1,1,1,1,0
715,42,Medium,Daily wage,18,0,1,1,8,0
716,19,Medium,Farmer,85,1,1,1,2,0
717,27,High,Farmer,91,1,1,1,6,1
718,47,Medium,Daily wage,58,0,0,0,8,1
719,62,Low,Self-employed,67,0,0,1,8,0
720,22,High,Farmer,53,1,0,1,2,0
721,50,Medium,Self-employed,82,1,0,0,1,0
722,18,Low,Daily wage,16,0,1,1,4,0
723,35,Medium,Daily wage,49,0,1,0,4,0
724,49,Medium,Farmer,39,0,0,1,7,0
725,64,Low,Farmer,99,0,1,1,5,0
726,28,Low,Daily wage,86,1,1,1,6,0
727,38,Medium,Self-employed,91,0,0,0,7,1
728,43,Medium,Self-employed,10,0,0,0,8,0
729,42,Low,Salaried,13,1,1,0,3,0
730,39,Low,Daily wage,12,0,1,1,4,0
731,44,Low,Farmer,87,1,1,1,3,0
732,30,Medium,Daily wage,79,0,0,0,8,1
733,50,Medium,Farmer,27,0,0,1,1,0
734,51,Low,Self-employed,93,0,1,0,7,0
735,58,Low,Farmer,43,1,1,0,6,0
736,52,Low,Salaried,62,0,0,1,6,0
737,18,Medium,Self-employed,60,1,1,1,7,1
738,38,Low,Salaried,90,0,1,0,0,0
739,23,Low,Daily wage,16,0,1,0,0,0
740,45,Low,Farmer,49,0,1,1,6,0
741,34,Medium,Self-employed,25,1,0,1,1,0
742,22,Low,Farmer,6,0,0,0,3,0
743,48,Low,Salaried,98,0,1,1,5,0
744,22,High,Self-employed,78,0,0,0,4,0
745,55,Low,Salaried,15,1,0,1,4,0
746,20,Low,Self-employed,84,1,1,0,5,0
747,40,High,Daily wage,16,0,0,1,9,0
748,54,Low,Daily wage,89,1,1,1,6,0
749,54,Low,Farmer,34,1,1,1,1,0
750,27,Low,Salaried,83,0,0,1,3,0
751,27,Medium,Salaried,83,1,1,1,6,1
752,36,Low,Self-employed,22,1,0,0,4,0
753,34,Medium,Daily wage,68,1,1,1,9,1
754,38,Low,Farmer,8,1,1,1,8,0
755,31,Low,Daily wage,86,0,1,0,5,0
756,26,Medium,Salaried,17,1,0,1,3,0
757,63,High,Farmer,92,0,1,0,9,1
758,18,Low,Daily wage,74,0,0,1,3,0
759,62,Medium,Daily wage,47,0,1,1,2,0
760,30,Low,Self-employed,71,0,1,0,5,0
761,21,Low,Self-employed,90,1,1,0,7,0
762,18,Low,Salaried,65,1,1,1,0,0
763,57,Medium,Daily wage,22,0,1,1,1,0
764,49,Low,Self-employed,84,1,0,0,3,0
765,51,Low,Daily wage,9,1,1,0,6,0
766,45,Low,Farmer,37,0,1,1,1,0
767,48,Low,Daily wage,58,0,0,1,9,0
768,25,High,Daily wage,67,0,1,0,7,1
769,56,High,Salaried,84,1,0,0,2,0
770,43,Medium,Farmer,42,0,0,1,1,0
771,51,Low,Farmer,11,0,0,0,6,0
772,20,Low,Self-employed,52,1,0,1,9,0
773,29,Medium,Farmer,13,0,0,1,8,0
774,18,High,Salaried,51,1,0,0,3,0
775,61,Low,Self-employed,83,1,0,1,1,0
776,22,Medium,Daily wage,71,0,0,0,8,1
777,47,High,Farmer,90,0,0,1,9,1
778,47,Medium,Daily wage,60,0,0,0,4,0
779,34,Low,Self-employed,40,0,0,0,9,0
780,64,Low,Farmer,20,1,0,0,6,0
781,40,Low,Self-employed,47,0,1,1,9,0
782,32,Low,Self-employed,55,0,1,0,4,0
783,54,Low,Farmer,34,1,1,1,4,0
784,38,Low,Farmer,43,0,0,1,5,0
785,31,Medium,Self-employed,38,0,0,1,4,0
786,19,Low,Salaried,14,1,1,0,7,0
787,28,Low,Farmer,11,0,0,1,3,0
788,56,Medium,Self-employed,97,1,0,1,2,0
789,55,Medium,Daily wage,7,0,1,1,2,0
790,51,Medium,Daily wage,93,0,0,1,1,0
791,55,Low,Farmer,66,1,1,1,7,0
792,51,Medium,Farmer,93,1,1,0,6,1
793,35,Low,Daily wage,92,0,0,0,5,0
794,47,Low,Self-employed,0,0,0,1,1,0
795,32,Medium,Self-employed,79,1,0,0,1,0
796,44,Low,Self-employed,41,0,1,0,9,0
797,51,Low,Salaried,30,0,0,1,0,0
798,55,Low,Farmer,73,0,0,0,9,0
799,50,Low,Salaried,29,0,0,0,1,0
800,41,Low,Salaried,42,0,1,0,8,0
801,32,Medium,Salaried,25,0,0,0,0,0
802,47,Low,Salaried,11,1,0,1,9,0
803,59,High,Self-employed,58,0,1,0,3,0
804,34,Low,Farmer,68,0,0,0,1,0
805,22,Low,Farmer,72,0,0,1,4,0
806,46,Low,Salaried,10,0,1,0,9,0
807,21,Low,Farmer,46,1,0,1,7,0
808,27,Medium,Daily wage,22,0,0,0,0,0
809,34,Low,Self-employed,80,0,0,0,8,0
810,27,Low,Farmer,42,0,1,0,6,0
811,34,Medium,Self-employed,76,1,1,0,4,0
812,37,Low,Daily wage,80,0,1,1,4,0
813,41,Medium,Self-employed,86,0,1,1,8,1
814,22,Medium,Daily wage,38,1,0,0,8,0
815,51,Low,Salaried,72,1,1,1,1,0
816,23,Low,Farmer,81,1,0,1,7,0
817,19,Low,Salaried,54,1,0,0,4,0
818,30,Medium,Farmer,17,1,0,1,1,0
819,60,Low,Salaried,93,0,0,1,8,0
820,60,Low,Daily wage,41,0,1,1,3,0
821,28,Low,Farmer,25,0,0,0,4,0
822,64,Low,Salaried,17,1,1,0,6,0
823,40,Low,Self-employed,84,1,1,0,1,0
824,33,Medium,Self-employed,40,0,1,0,4,0
825,48,Low,Salaried,41,1,0,0,7,0
826,28,High,Daily wage,32,1,1,0,0,0
827,33,Medium,Salaried,42,1,0,0,7,0
828,25,Low,Self-employed,13,0,0,0,1,0
829,21,Low,Farmer,54,1,1,1,3,0
830,57,Low,Farmer,57,0,0,1,2,0
831,21,Medium,Salaried,9,0,1,0,1,0
832,42,Low,Farmer,27,1,0,0,9,0
833,20,High,Self-employed,13,0,0,0,9,0
834,49,Medium,Farmer,82,1,0,1,1,0
835,20,Low,Salaried,25,1,0,0,9,0
836,44,Medium,Salaried,73,0,1,1,5,0
837,46,Low,Salaried,16,1,1,0,2,0
838,49,Medium,Self-employed,33,0,1,0,9,0
839,36,Low,Daily wage,13,1,0,1,3,0
840,38,Low,Farmer,25,0,0,1,3,0
841,22,Low,Salaried,33,0,0,1,1,0
842,35,Medium,Daily wage,82,1,1,1,3,0
843,45,Low,Salaried,23,0,1,0,1,0
844,59,High,Salaried,94,0,1,1,3,0
845,39,Low,Self-employed,69,0,1,0,7,0
846,38,Low,Self-employed,19,1,1,0,8,0
847,23,Low,Daily wage,38,0,0,1,3,0
848,18,Low,Salaried,44,1,1,0,3,0
849,22,Low,Farmer,33,1,0,0,6,0
850,58,Low,Farmer,21,0,1,0,0,0
851,29,Medium,Farmer,70,1,0,1,6,1
852,43,Low,Daily wage,32,1,0,1,8,0
853,63,Low,Self-employed,5,0,1,1,3,0
854,51,Low,Daily wage,15,1,0,0,1,0
855,31,Medium,Self-employed,71,1,0,0,3,0
856,43,Low,Farmer,22,1,0,1,1,0
857,62,Low,Farmer,17,0,0,1,9,0
858,44,Low,Self-employed,13,1,0,1,6,0
859,26,Medium,Farmer,49,0,0,1,5,0
860,43,Medium,Daily wage,60,0,0,0,1,0
861,64,Low,Self-employed,35,0,0,0,5,0
862,39,Low,Farmer,14,0,0,0,8,0
863,64,Medium,Salaried,4,1,1,0,7,0
864,47,High,Farmer,52,0,1,1,8,1
865,60,Medium,Salaried,47,1,0,1,4,0
866,34,High,Farmer,78,1,1,0,9,1
867,43,Medium,Salaried,10,0,0,1,1,0
868,53,Medium,Farmer,1,0,1,0,4,0
869,18,Low,Salaried,86,1,1,1,9,0
870,25,Low,Self-employed,23,0,1,1,2,0
871,52,Low,Self-employed,81,0,1,0,3,0
872,32,Medium,Salaried,67,0,1,0,6,1
873,64,High,Farmer,78,1,0,0,1,0
874,39,Medium,Daily wage,11,1,0,0,5,0
875,31,Low,Daily wage,58,1,0,0,0,0
876,43,Low,Daily wage,66,1,0,1,9,0
877,45,Low,Daily wage,31,0,0,1,2,0
878,40,Low,Salaried,35,1,0,1,6,0
879,31,Medium,Self-employed,20,1,1,0,4,0
880,41,High,Self-employed,69,1,0,0,7,1
881,19,Low,Daily wage,65,1,0,0,6,0
882,62,Low,Self-employed,8,1,1,1,6,0
883,43,Medium,Salaried,75,0,1,1,0,0
884,31,Low,Daily wage,43,1,1,1,0,0
885,24,Medium,Salaried,58,0,1,1,5,0
886,20,Low,Salaried,23,1,0,1,7,0
887,64,Low,Farmer,62,1,0,0,2,0
888,40,Low,Salaried,77,0,1,1,7,0
889,63,Low,Farmer,40,1,0,0,7,0
890,60,Low,Daily wage,75,0,0,0,0,0
891,64,Low,Salaried,90,1,0,1,4,0
892,62,Low,Self-employed,73,0,1,1,8,0
893,35,Low,Daily wage,1,1,1,1,9,0
894,55,Low,Salaried,94,0,1,1,9,0
895,52,Low,Salaried,27,1,0,0,2,0
896,32,Low,Self-employed,15,0,1,0,8,0
897,42,Medium,Farmer,58,1,1,0,8,1
898,54,High,Salaried,0,1,1,1,0,0
899,45,Low,Salaried,85,0,0,0,1,0
900,27,Low,Self-employed,0,0,1,0,2,0
901,56,Low,Daily wage,30,0,1,0,3,0
902,34,Low,Salaried,21,0,0,0,4,0
903,56,Medium,Farmer,97,1,0,0,4,0
904,39,Medium,Farmer,75,0,0,0,9,1
905,43,Medium,Self-employed,58,0,0,0,4,0
906,61,Low,Farmer,86,1,0,0,2,0
907,42,Low,Salaried,27,0,1,1,5,0
908,34,High,Farmer,75,0,1,0,3,0
909,30,Low,Salaried,26,0,1,1,8,0
910,37,Low,Self-employed,86,1,0,1,1,0
911,42,High,Farmer,0,0,0,0,0,0
912,21,Medium,Salaried,1,1,0,0,6,0
913,27,Medium,Daily wage,94,1,0,0,8,1
914,20,Low,Salaried,65,1,0,1,9,0
915,58,Low,Salaried,48,1,1,0,8,0
916,62,Low,Self-employed,88,1,1,0,2,0
917,35,Medium,Salaried,18,1,1,1,0,0
918,64,Low,Self-employed,27,0,0,0,8,0
919,53,Medium,Salaried,69,0,1,0,6,1
920,64,Medium,Salaried,38,0,0,1,7,0
921,39,Low,Salaried,18,1,0,1,5,0
922,51,Low,Self-employed,63,0,1,0,9,0
923,64,Low,Salaried,57,1,0,0,5,0
924,25,Medium,Self-employed,16,1,1,0,3,0
925,57,Medium,Daily wage,69,0,0,1,1,0
926,61,Medium,Self-employed,78,0,0,1,0,0
927,36,Low,Daily wage,85,0,1,1,5,0
928,59,Low,Self-employed,40,0,0,0,8,0
929,58,Medium,Self-employed,97,0,1,1,9,1
930,54,Low,Salaried,4,1,1,0,9,0
931,23,Medium,Farmer,22,1,1,1,1,0
932,43,Medium,Farmer,68,1,1,0,0,0
933,51,Low,Salaried,9,0,1,1,0,0
934,62,Low,Daily wage,67,1,1,0,6,0
935,23,Low,Salaried,11,0,1,1,0,0
936,54,Low,Farmer,9,1,1,0,8,0
937,50,Medium,Self-employed,59,0,1,1,8,1
938,39,Medium,Salaried,29,1,0,0,2,0
939,38,Medium,Daily wage,23,1,0,1,1,0
940,23,Medium,Salaried,68,1,0,1,8,1
941,23,Low,Farmer,12,1,1,0,2,0
942,21,Low,Self-employed,99,0,0,0,1,0
943,47,Medium,Farmer,8,1,0,1,3,0
944,28,Low,Farmer,17,1,0,1,6,0
945,47,Medium,Farmer,34,1,1,0,3,0
946,48,Medium,Farmer,94,1,0,1,7,1
947,41,Low,Self-employed,87,1,1,1,4,0
948,26,Low,Farmer,3,0,0,0,1,0
949,20,Low,Daily wage,40,1,1,1,9,0
950,48,Medium,Daily wage,25,1,1,0,3,0
951,57,Low,Farmer,43,1,0,0,6,0
952,54,High,Daily wage,41,0,1,0,0,0
953,53,Low,Farmer,9,1,1,1,6,0
954,41,High,Self-employed,72,0,0,1,2,0
955,48,Low,Self-employed,0,1,0,1,6,0
956,23,Low,Daily wage,53,0,1,1,2,0
957,19,Medium,Daily wage,15,0,1,0,7,0
958,37,Medium,Farmer,45,0,0,0,3,0
959,45,Low,Salaried,12,0,1,1,0,0
960,28,Medium,Farmer,63,0,0,0,0,0
961,21,Medium,Farmer,77,0,1,1,3,0
962,32,Low,Self-employed,86,1,1,1,8,0
963,23,Low,Salaried,54,1,0,0,4,0
964,47,Medium,Salaried,62,0,0,1,4,0
965,55,Low,Farmer,17,0,1,0,2,0
966,19,Low,Self-employed,60,1,1,0,4,0
967,32,Medium,Daily wage,91,0,0,1,6,1
968,28,Low,Self-employed,19,1,1,0,2,0
969,25,Low,Daily wage,64,0,0,0,4,0
970,43,High,Self-employed,63,1,0,1,2,0
971,62,Low,Salaried,75,0,0,0,0,0
972,61,Medium,Self-employed,90,0,0,1,5,0
973,22,Medium,Farmer,63,1,0,0,2,0
974,23,Low,Daily wage,12,1,0,0,1,0
975,43,Low,Self-employed,67,0,1,1,2,0
976,21,Low,Self-employed,88,1,0,1,4,0
977,36,Low,Daily wage,69,0,1,0,4,0
978,37,Medium,Self-employed,56,0,1,1,8,1
979,50,Medium,Daily wage,44,0,0,0,8,0
980,37,Low,Salaried,85,0,0,0,1,0
981,29,Low,Daily wage,37,1,1,1,5,0
982,64,Low,Daily wage,53,0,1,0,8,0
983,18,Low,Salaried,35,0,0,0,8,0
984,43,Low,Self-employed,66,1,1,1,5,0
985,31,Low,Self-employed,78,1,1,1,0,0
986,55,Medium,Salaried,10,0,0,1,0,0
987,54,Low,Farmer,97,0,0,1,8,0
988,28,Low,Daily wage,26,0,1,0,2,0
989,53,Medium,Self-employed,86,0,1,0,4,0
990,30,Low,Self-employed,16,1,0,0,5,0
991,60,Low,Daily wage,86,0,0,0,0,0
992,20,Low,Daily wage,97,1,0,0,0,0
993,50,Low,Daily wage,84,0,1,0,3,0
994,23,Low,Farmer,32,1,1,1,5,0
995,27,High,Salaried,4,1,0,1,7,0
996,22,Low,Farmer,80,0,1,0,6,0
997,40,High,Farmer,61,1,1,0,1,0
998,27,Low,Daily wage,64,1,1,0,3,0
999,61,Low,Salaried,70,1,0,1,4,0
1000,19,Low,Self-employed,66,1,1,0,7,0
1001,30,Low,Daily wage,89,0,0,1,6,0
1002,57,Low,Salaried,79,1,1,0,3,0
1003,19,Low,Self-employed,79,0,0,1,7,0
1004,37,Low,Farmer,43,1,0,0,7,0
1005,18,Low,Salaried,13,0,0,1,3,0
1006,54,Low,Farmer,89,0,1,1,1,0
1007,26,Low,Farmer,90,1,0,1,2,0
1008,34,Low,Salaried,56,0,1,0,4,0
1009,26,Medium,Self-employed,47,1,1,0,0,0
1010,28,Medium,Salaried,16,0,1,1,4,0
1011,32,Low,Self-employed,43,1,1,0,3,0
1012,41,Low,Daily wage,3,1,1,1,4,0
1013,55,Low,Daily wage,80,0,0,1,0,0
1014,52,Medium,Daily wage,96,0,0,1,9,1
1015,47,Low,Farmer,29,1,1,1,6,0
1016,48,Medium,Daily wage,84,1,0,0,9,1
1017,22,Low,Farmer,80,1,1,0,8,0
1018,61,Low,Self-employed,74,1,0,1,4,0
1019,31,Low,Salaried,54,0,1,1,2,0
1020,28,Low,Salaried,29,0,0,1,8,0
1021,26,Medium,Farmer,17,0,1,0,5,0
1022,51,Low,Farmer,83,0,1,1,5,0
1023,29,Low,Farmer,97,1,0,0,9,0
1024,52,Low,Self-employed,91,1,1,1,9,0
1025,52,Medium,Self-employed,72,0,0,0,2,0
1026,18,Low,Daily wage,43,1,0,1,0,0
1027,57,Low,Daily wage,61,1,0,1,3,0
1028,39,Low,Salaried,30,0,0,0,3,0
1029,46,Low,Daily wage,15,0,1,0,2,0
1030,25,Medium,Self-employed,94,0,1,1,4,0
1031,28,Low,Self-employed,92,0,1,1,8,0
1032,58,Low,Self-employed,76,0,1,1,8,0
1033,54,Low,Self-employed,22,0,1,1,7,0
1034,31,High,Salaried,13,0,0,1,9,0
1035,47,Low,Salaried,1,1,0,0,5,0
1036,52,Low,Self-employed,11,1,1,1,3,0
1037,38,High,Farmer,57,1,1,0,1,0
1038,54,Low,Daily wage,91,0,0,0,9,0
1039,22,High,Salaried,95,0,1,0,2,0
1040,36,Low,Farmer,55,0,1,0,8,0
1041,31,Low,Daily wage,23,1,0,1,0,0
1042,43,Medium,Farmer,36,0,1,1,6,0
1043,21,Medium,Self-employed,28,1,0,1,9,0
1044,42,Low,Daily wage,41,0,0,0,5,0
1045,62,High,Farmer,17,1,0,1,1,0
1046,59,Low,Salaried,2,1,1,0,4,0
1047,42,Medium,Salaried,76,0,1,1,1,0
1048,35,Low,Salaried,12,0,1,1,8,0
1049,57,Low,Daily wage,28,1,1,1,4,0
1050,25,High,Self-employed,65,1,0,1,5,0
1051,56,High,Self-employed,58,0,1,0,3,0
1052,57,Low,Daily wage,91,0,1,0,0,0
1053,31,Low,Daily wage,47,0,1,1,2,0
1054,49,Low,Self-employed,3,0,0,1,4,0
1055,55,Low,Salaried,50,1,0,0,2,0
1056,50,Low,Self-employed,4,0,0,0,7,0
1057,40,Low,Self-employed,38,1,0,0,1,0
1058,32,Low,Farmer,40,0,1,0,1,0
1059,50,Medium,Salaried,4,1,0,0,0,0
1060,42,Low,Daily wage,7,0,0,0,0,0
1061,34,Low,Self-employed,97,1,1,1,3,0
1062,50,Low,Salaried,55,0,0,0,7,0
1063,64,Medium,Daily wage,24,0,0,0,7,0
1064,19,Low,Farmer,90,0,1,0,7,0
1065,31,Low,Farmer,51,0,0,1,0,0
1066,57,Medium,Salaried,51,1,1,1,0,0
1067,57,Medium,Self-employed,6,0,0,1,6,0
1068,56,Medium,Daily wage,60,0,1,1,6,1
1069,23,High,Salaried,99,0,1,0,9,1
1070,23,Medium,Farmer,95,0,1,0,4,0
1071,20,Medium,Daily wage,84,1,0,0,7,1
1072,24,Low,Daily wage,46,0,1,0,5,0
1073,25,Low,Self-employed,81,1,1,1,0,0
1074,59,Low,Farmer,65,0,0,1,6,0
1075,32,Low,Farmer,58,0,1,0,7,0
1076,64,Low,Farmer,4,1,1,1,7,0
1077,46,Low,Daily wage,43,0,1,1,9,0
1078,50,Medium,Farmer,41,0,1,0,8,0
1079,47,Low,Salaried,60,0,0,1,2,0
1080,56,Low,Farmer,62,0,1,0,1,0
1081,44,High,Daily wage,49,0,1,1,7,0
1082,53,Low,Farmer,37,1,1,0,3,0
1083,46,Low,Farmer,91,0,0,0,1,0
1084,55,Low,Daily wage,94,0,0,0,1,0
1085,50,Medium,Farmer,53,0,1,0,1,0
1086,54,Low,Self-employed,43,1,1,0,4,0
1087,44,Medium,Daily wage,23,1,0,1,7,0
1088,50,Low,Farmer,62,1,1,0,8,0
1089,21,Low,Self-employed,96,0,0,0,5,0
1090,39,Low,Salaried,38,0,1,1,7,0
1091,19,Medium,Daily wage,11,0,0,1,5,0
1092,27,Medium,Farmer,62,0,1,1,0,0
1093,22,Medium,Daily wage,8,0,1,1,8,0
1094,27,Medium,Self-employed,78,1,0,0,9,1
1095,50,Low,Daily wage,86,0,1,0,6,0
1096,55,Medium,Salaried,21,1,0,1,1,0
1097,30,Low,Farmer,35,1,1,1,2,0
1098,48,Medium,Salaried,73,1,1,1,1,0
1099,64,Low,Self-employed,27,0,0,0,8,0
1100,53,Low,Daily wage,55,0,0,0,7,0
1101,62,Low,Farmer,98,1,0,1,4,0
1102,41,Low,Farmer,28,1,1,1,3,0
1103,32,Low,Self-employed,4,1,1,0,6,0
1104,46,Medium,Self-employed,3,1,1,0,8,0
1105,25,Low,Daily wage,50,1,1,1,7,0
1106,22,Low,Farmer,14,0,1,0,7,0
1107,46,Medium,Self-employed,93,1,1,1,1,0
1108,64,Low,Farmer,59,1,0,1,9,0
1109,21,Medium,Daily wage,25,0,1,1,8,0
1110,29,Low,Salaried,22,1,0,0,1,0
1111,62,High,Self-employed,28,1,1,0,7,0
1112,19,Low,Daily wage,85,1,0,0,4,0
1113,44,Low,Salaried,98,1,0,1,5,0
1114,48,Low,Daily wage,56,0,1,1,9,0
1115,53,Low,Self-employed,61,0,0,1,8,0
1116,53,High,Daily wage,58,1,1,1,7,1
1117,43,Low,Farmer,47,1,0,1,4,0
1118,60,Low,Self-employed,81,1,0,1,5,0
